Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
3433,Smithtown Center for Rehabilitation & Nursing Care,NH,Residential Health Care Facility - SNF,2/26/1992,391 North Country Road,,New York,New York,10029,6313612020,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5157314N,"Smithtown Health Care Management, LLC",391 North Country Road,,Smithtown,New York,11787,,,,,New York,,LLC,40.872643,-73.171196,"(40.872643, -73.171196)"
3230,The Hamlet Rehabilitation and Healthcare Center at Nesconset,NH,Residential Health Care Facility - SNF,2/1/1989,100 Southern Boulevard,,New York,New York,10035,6313618800,6313619528,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5157320N,Nesconset Operating LLC,100 Southern Boulevard,,Nesconset,New York,11767,,,,,New York,,LLC,40.84948,-73.158676,"(40.84948, -73.158676)"
4864,LISH at Manorville,DTC-EC,Diagnostic and Treatment Center Extension Clinic,3/9/1994,221 North Sunrise Hwy Service Road,,New York,New York,10021,6313665832,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Long Island Select Healthcare,914,5154212R,"Long Island Select Healthcare, Inc.",159 Carleton Avenue,,Central Islip,New York,11722,,,,,New York,,Not for Profit Corporation,40.824558,-72.787338,"(40.824558, -72.787338)"
8547,East End Dialysis Center,DTC,Diagnostic and Treatment Center,11/8/2007,762 Harrison Avenue,,New York,New York,10128,6313692005,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5155204R,"East End Dialysis Management, LLC",762 Harrison Avenue,,Riverhead,New York,11901,,,,,New York,,LLC,40.928474,-72.678932,"(40.928474, -72.678932)"
3442,Quannacut Outpatient Services,HOSP-EC,Hospital Extension Clinic,1/31/1992,905 East Main Street,,New York,New York,10010,6313698966,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,University Hospital,245,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.92923,-72.679947,"(40.92923, -72.679947)"
925,Good Samaritan Hospital Medical Center,HOSP,Hospital,2/1/1979,1000 Montauk Highway,,New York,New York,10016,6313763000,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5154001H,Good Samaritan Hospital Medical Center,1000 Montauk Highway,,West Islip,New York,11795,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,Not for Profit Corporation,40.696751,-73.286324,"(40.696751, -73.286324)"
6894,Good Samaritan Hosp Pet/Ct Scanner,HOSP-EC,Hospital Extension Clinic,7/21/2006,1245 Montauk Highway,,New York,New York,10036,6313763058,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Good Samaritan Hospital Medical Center,925,5154001H,Good Samaritan Hospital Medical Center,1000 Montauk Highway,,West Islip,New York,11795,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,Not for Profit Corporation,40.696487,-73.290375,"(40.696487, -73.290375)"
8606,Physical Therapy & Rehab Center,HOSP-EC,Hospital Extension Clinic,8/26/2008,560 Union Blvd,,New York,New York,10012,6313764109,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Good Samaritan Hospital Medical Center,925,5154001H,Good Samaritan Hospital Medical Center,1000 Montauk Highway,,West Islip,New York,11795,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,Not for Profit Corporation,40.710052,-73.29538,"(40.710052, -73.29538)"
9233,Good Samaritan Hospital Women's imaging Center,HOSP-EC,Hospital Extension Clinic,6/16/2011,735 Montauk Highway,,New York,New York,10034,6313764144,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Good Samaritan Hospital Medical Center,925,5154001H,Good Samaritan Hospital Medical Center,1000 Montauk Highway,,West Islip,New York,11795,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,Not for Profit Corporation,40.695492,-73.298157,"(40.695492, -73.298157)"
6480,Digestive Health Center of Huntington,DTC,Diagnostic and Treatment Center,12/23/2002,195 East Main Street,,New York,New York,10030,6313858677,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5153212R,"DHCH, LLC","195 East Main Street, Suite A",,Huntington,New York,11743,,,,,New York,,LLC,40.881016,-73.397766,"(40.881016, -73.397766)"
9950,Cancer Institute-Imbert Cancer Center,HOSP-EC,Hospital Extension Clinic,8/26/2016,440 East Main Street,,New York,New York,10032,6314146800,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Long Island Jewish Medical Center,1630,7003004H,Long Island Jewish Medical Center,270-05 76 Avenue,,New Hyde Park,New York,11040,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.727073,-73.229308,"(40.727073, -73.229308)"
9950,Cancer Institute-Imbert Cancer Center,HOSP-EC,Hospital Extension Clinic,8/26/2016,440 East Main Street,,New York,New York,10038,6314146800,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Long Island Jewish Medical Center,1630,7003004H,Long Island Jewish Medical Center,270-05 76 Avenue,,New Hyde Park,New York,11040,"Northwell Quality and Medical Affairs, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.727073,-73.229308,"(40.727073, -73.229308)"
3307,East Neck Nursing & Rehabilitation Center,NH,Residential Health Care Facility - SNF,2/1/1989,134 Great East Neck Road,,New York,New York,10027,6314224800,6314221562,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5150303N,"PALJR,LLC D/B/A East Neck Nursing & Rehabilitation Center",134 Great East Neck Road,,West Babylon,New York,11704,,,,,New York,,LLC,40.690781,-73.345139,"(40.690781, -73.345139)"
919,Apex Rehabilitation & Care Center,NH,Residential Health Care Facility - SNF,2/1/1989,78 Birchwood Dr,,New York,New York,10018,6314233200,6315926409,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5153311N,"S&L Birchwood,LLC",78 Birchwood Drive,,Huntington Station,New York,11746,,,,,New York,,LLC,40.827171,-73.393616,"(40.827171, -73.393616)"
97,Huntington on Broadway Dialysis,DTC-EC,Diagnostic and Treatment Center Extension Clinic,12/19/1979,256 Broadway,,New York,New York,10006,6314234320,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,Port Washington Dialysis Center,9926,2951206R,"True North Dialysis Center, LLC",1 Cisney Avenue,,Floral Park,New York,11001,,,,,New York,,LLC,40.85696,-73.401199,"(40.85696, -73.401199)"
7072,Huntington Hosp Dolan Fam Health Center,DTC,Diagnostic and Treatment Center,2/6/1997,284 Pulaski Road,,New York,New York,10009,6314255250,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5153207R,"Huntington Hospital Dolan Family Health Center, Inc",284 Pulaski Road,,Green Lawn,New York,11740,,,,,New York,,Not for Profit Corporation,40.857697,-73.387756,"(40.857697, -73.387756)"
917,Hilaire Rehab & Nursing,NH,Residential Health Care Facility - SNF,2/1/1979,9 Hilaire Drive,,New York,New York,10003,6314270254,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5153310N,"Hilaire Farm Skilled Living & Rehabilitation Center, LLC",9 Hilaire Drive,,Huntington,New York,11743,,,,,New York,,LLC,40.867847,-73.410774,"(40.867847, -73.410774)"
10025,Charles Evans Center Inc.,DTC-EC,Diagnostic and Treatment Center Extension Clinic,3/22/2017,305 Oser Avenue,,New York,New York,10026,6314341715,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,"Charles Evans Center, Inc.",5771,2950212R,"Charles Evans Center, Inc.",857 South Oyster Bay Road,,Bethpage,New York,11714,,,,,New York,,Not for Profit Corporation,40.815947,-73.259574,"(40.815947, -73.259574)"
7786,Huntington Hills Center for Health and Rehabilitation,NH,Residential Health Care Facility - SNF,8/11/1999,400 South Service Road,,New York,New York,10007,6314393000,6314393001,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5153309N,East Northport Residential Health Care Facility Inc,400 South Service Road,,Melville,New York,11747,,,,,New York,,Business Corporation,40.781818,-73.405128,"(40.781818, -73.405128)"
9172,North Shore LIJ Imaging at Great South Bay,HOSP-EC,Hospital Extension Clinic,10/21/2010,620 Main Street,,New York,New York,10031,6314397237,6314397290,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,North Shore University Hospital,541,2951001H,North Shore University Hospital Inc,300 Community Drive,,Manhasset,New York,11030,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.729557,-73.211349,"(40.729557, -73.211349)"
9172,North Shore LIJ Imaging at Great South Bay,HOSP-EC,Hospital Extension Clinic,10/21/2010,620 Main Street,,New York,New York,10024,6314397237,6314397290,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,North Shore University Hospital,541,2951001H,North Shore University Hospital Inc,300 Community Drive,,Manhasset,New York,11030,"Northwell Quality and Medical Affairs, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.729557,-73.211349,"(40.729557, -73.211349)"
7247,Stonybrook Dialysis Clinic,DTC,Diagnostic and Treatment Center,7/28/1997,26 Research Way,,New York,New York,10037,6314440186,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5151205R,"Dialysis Clinic, Inc","1633 Church Street, Suite 500",,Nashville,New York,37203,,,,,New York,,Not for Profit Corporation,40.901566,-73.086426,"(40.901566, -73.086426)"
6737,Risk Reduction&Disease Mgmt Center,HOSP-EC,Hospital Extension Clinic,7/22/2004,26 Research Way,,New York,New York,10040,6314440580,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,University Hospital,245,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.901566,-73.086426,"(40.901566, -73.086426)"
245,University Hospital,HOSP,Hospital,1/21/1980,Health Sciences Center SUNY,,New York,New York,10122,6314442701,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.909217,-73.115198,"(40.909217, -73.115198)"
9027,SBUH Orthopedics and Diagnostic Radiology,HOSP-EC,Hospital Extension Clinic,3/12/2004,14 Technology Drive,,New York,New York,10001,6314444233,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,University Hospital,245,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.898705,-73.086418,"(40.898705, -73.086418)"
8628,Stony Brook Primary Care Center,HOSP-EC,Hospital Extension Clinic,8/15/2008,205 Belle Mead Road,,New York,New York,10065,6314444500,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,University Hospital,245,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.896851,-73.088776,"(40.896851, -73.088776)"
9534,Stony Brook University Hospital's Extension Clinic,HOSP-EC,Hospital Extension Clinic,3/30/2012,4 Technology Drive,,New York,New York,10022,6314444601,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,University Hospital,245,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.896858,-73.087303,"(40.896858, -73.087303)"
6945,Stony Brook Urology Neurosurgery Clinic,HOSP-EC,Hospital Extension Clinic,8/1/2006,24 Research Way,,New York,New York,10033,6314444666,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,University Hospital,245,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.901382,-73.086418,"(40.901382, -73.086418)"
6505,Stony Brook University Hosp Ob&Gyn,HOSP-EC,Hospital Extension Clinic,4/10/2003,6 Technology Drive,,New York,New York,10023,6314444686,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,University Hospital,245,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.897308,-73.08651,"(40.897308, -73.08651)"
6738,University Gi&Hepatology,HOSP-EC,Hospital Extension Clinic,10/6/2004,3 Technolgy Drive,,New York,New York,10028,6314445220,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,University Hospital,245,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.896912,-73.087799,"(40.896912, -73.087799)"
6365,Extension Clinic at Patchogue,HOSP-EC,Hospital Extension Clinic,4/26/2002,"450 Waverly Avenue, Suite 8",,New York,New York,10075,6314446300,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,University Hospital,245,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.780437,-73.034721,"(40.780437, -73.034721)"
3421,Long Island State Veterans Home,NH,Residential Health Care Facility - SNF,10/25/1991,SUNY At Stonybrook 100 Patriots Road,,New York,New York,10065,6314448606,6314448575,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5151310N,Health Sciences Center,101 Nicolls Road,,Stony Brook,New York,11794,,,,,New York,,State,40.912102,-73.121696,"(40.912102, -73.121696)"
9678,Stony Brook University Hospital's Extension Clinic at Stony Brook Road,HOSP-EC,Hospital Extension Clinic,5/7/2014,"1320 Stony Brook Road, Suite E",,New York,New York,10039,6314449404,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,University Hospital,245,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.87785,-73.118942,"(40.87785, -73.118942)"
6578,Stony Brook Cardiology,HOSP-EC,Hospital Extension Clinic,11/6/2003,200 Motor Parkway,,New York,New York,10004,6314449600,6314449623,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,University Hospital,245,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.806873,-73.254578,"(40.806873, -73.254578)"
9030,Community Health,DTC-EC,Diagnostic and Treatment Center Extension Clinic,4/24/2009,327 Front Street,,Greenport,New York,11944,6314472678,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,"Hudson River Healthcare, Inc.",1040,5901200R,"Hudson River Healthcare, Inc",1037 Main Street,,Peekskill,New York,10566,,,,,New York,,Not for Profit Corporation,41.101517,-72.363373,"(41.101517, -72.363373)"
3928,"Brookhaven Health Care Facility, LLC",NH,Residential Health Care Facility - SNF,2/1/1989,801 Gazzola Blvd,,Patchogue,New York,11772,6314478800,6314478830,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5123304N,Brookhaven Health Care Facility LLC,"560 Delaware Avenue, Suite 400",,Buffalo,New York,14202,,,,,New York,,LLC,40.781944,-72.972282,"(40.781944, -72.972282)"
4473,Good Shepherd Hospice,HSPC,Hospice,9/1/2002,"110 Bi-County Boulevard, Suite 114",,Farmingdale,New York,11735,6314656300,6314656533,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,5151501F,Good Shepherd Hospice,110 Bi-County Boulevard,Suite 114,Farmingdale,New York,11735,,,,,New York,,Not for Profit Corporation,40.725994,-73.428329,"(40.725994, -73.428329)"
895,John T Mather Memorial Hospital of Port Jefferson New York Inc,HOSP,Hospital,1/1/1901,75 North Country Road,,Port Jefferson,New York,11777,6314731320,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5149000H,John T Mather of Port Jefferson NY Inc,North Country Road,,Port Jefferson,New York,11777,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.93816,-73.053894,"(40.93816, -73.053894)"
5695,Outpatient Behavioral Health Services,HOSP-EC,Hospital Extension Clinic,4/21/1995,100 Highlands Boulevard,,Port Jefferson,New York,11777,6314733877,6314733091,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,John T Mather Memorial Hospital of Port Jefferson New York Inc,895,5149000H,John T Mather of Port Jefferson NY Inc,North Country Road,,Port Jefferson,New York,11777,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.933846,-73.048096,"(40.933846, -73.048096)"
899,Waters Edge Rehab & Nursing Center at Port Jefferson,NH,Residential Health Care Facility - SNF,3/31/1987,150 Dark Hollow Road,,Port Jefferson,New York,11777,6314735400,6314737182,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5149304N,Port Jefferson Operating LLC,150 Dark Hollow Road,,Port Jefferson,New York,11777,,,,,New York,,LLC,40.934849,-73.071465,"(40.934849, -73.071465)"
908,Woodhaven Nursing Home,NH,Residential Health Care Facility - SNF,3/27/1979,1360 Route 112,,Port Jefferson Station,New York,11776,6314737100,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5151323N,"VJJ Holding Company, LLC",1360 Route 112,,Port Jefferson Station,New York,11776,,,,,New York,,LLC,40.91597,-73.034683,"(40.91597, -73.034683)"
6556,University Hospital Sleep Disorder Clinic,HOSP-EC,Hospital Extension Clinic,9/9/2003,240 Middle Country Road,,Smithtown,New York,11787,6314746034,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,University Hospital,245,5151001H,State University of New York,178-50 Linden Blvd,,Jamaica,New York,11434,,,,,New York,,State,40.855717,-73.180984,"(40.855717, -73.180984)"
896,St Charles Hospital,HOSP,Hospital,1/1/1901,200 Belle Terre Road,,Port Jefferson,New York,11777,6314746600,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5149001H,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,St Charles Hosp and Rehab Ctr Inc,200 Bell Terre Road,,Port Jefferson,New York,11777,Not for Profit Corporation,40.947533,-73.060081,"(40.947533, -73.060081)"
9632,John T. Mather Memorial Hospital Outpatient Rehabilitation,HOSP-EC,Hospital Extension Clinic,2/7/2014,125 Oakland Avenue,,Port Jefferson,New York,11777,6314762737,6316862543,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,John T Mather Memorial Hospital of Port Jefferson New York Inc,895,5149000H,John T Mather of Port Jefferson NY Inc,North Country Road,,Port Jefferson,New York,11777,"Northwell Healthcare, Inc.",2000 Marcus Ave.,,New Hyde Park,New York,11042,Not for Profit Corporation,40.936291,-73.053978,"(40.936291, -73.053978)"
